0	这个工作人员是不是同花顺的	你们有没有那个客服是用手机号打的
0	我购买的增值服务有哪些	你们有没有那个客服是用手机号打的
0	注册不了账号怎么办	你们有没有那个客服是用手机号打的
0	忘记股票账号和密码怎么办	你们有没有那个客服是用手机号打的
1	手机和电脑自选股不同步怎么处理	我的手机自选股和电脑上的自选股不同步,怎么办,请回电
0	手机与电脑的自选股怎么同步	我的手机自选股和电脑上的自选股不同步,怎么办,请回电
1	如何使用荐股师	我是购买了荐股师,这个怎么使用我在电脑上
0	怎么使用这个软件	我是购买了荐股师,这个怎么使用我在电脑上
1	我要修改交易密码	交易密码能重置吗
0	系统提示交易密码错误怎么办	交易密码能重置吗
1	500档行情看不到怎么办	怎么全景500档有的股票有有的没有
1	软件打不开怎么办	喂我就是,同花顺打不开了呢
0	电脑上账号登录不上去怎么办	喂我就是,同花顺打不开了呢
0	资产分析不能用	喂我就是,同花顺打不开了呢
0	为什么我看不到论股呢	喂我就是,同花顺打不开了呢
1	为什么最后系统提示交易失败,失败之后会不会扣款	最后系统显示交易不成功是因为什么,失败后钱会被扣嘛
1	申购基金后多久可以赎回	赎回日期是什么时候
0	同花顺基金交易时间	赎回日期是什么时候
0	操作赎回的基金什么时候确认	赎回日期是什么时候
0	如何查看券商理财到期赎回日	赎回日期是什么时候
0	我赎回基金金额何时到账	赎回日期是什么时候
1	注册不了账号怎么办	我的会员账号怎么注册不能注册了
0	注册同花顺账号提示已注册怎么办	我的会员账号怎么注册不能注册了
0	我想注册同花顺账号	我的会员账号怎么注册不能注册了
1	如何查询账户的总盈亏	怎样确定我资金总共一起盈亏多少
0	股票账号登录提示账号不存在怎么办	怎样确定我资金总共一起盈亏多少
0	如何查看基金历史盈亏	怎样确定我资金总共一起盈亏多少
0	基金申购失败的原因	怎样确定我资金总共一起盈亏多少
0	昨天购买的基金怎么现在还没确认份额	怎样确定我资金总共一起盈亏多少
0	如何进行[机构]转账	怎样确定我资金总共一起盈亏多少
0	怎么使用这个软件	怎样确定我资金总共一起盈亏多少
1	无法绑定手机号码	手机号码绑定不成功
0	无法开户怎么办	手机号码绑定不成功
0	注册不了账号怎么办	手机号码绑定不成功
0	开户绑定[机构]卡不成功怎么办	手机号码绑定不成功
0	为什么无法转账	手机号码绑定不成功
0	变更[机构]卡业务办理失败怎么办	手机号码绑定不成功
1	赎回记录为什么查询不到	赎回[机构]的账单怎么找不到了
0	同花顺钱包在哪里	赎回[机构]的账单怎么找不到了
0	忘记同花顺账号和密码怎么办	赎回[机构]的账单怎么找不到了
0	猜涨跌游戏入口在哪里	赎回[机构]的账单怎么找不到了
0	忘记基金账号和密码怎么办	赎回[机构]的账单怎么找不到了
0	旧[机构]卡销户了如何收到基金赎回金额	赎回[机构]的账单怎么找不到了
0	如何查看自己购买的基金	赎回[机构]的账单怎么找不到了
0	买了收费产品用不了怎么办	赎回[机构]的账单怎么找不到了
1	为什么无法赎回基金	基金到期了为什么不让赎回
0	基金赎回的资金为什么会返回同花顺钱包	基金到期了为什么不让赎回
0	买了收费产品用不了怎么办	基金到期了为什么不让赎回
0	申购基金后多久可以赎回	基金到期了为什么不让赎回
0	购买后产品没有开通怎么办	基金到期了为什么不让赎回
0	定期理财到期之后是不是自动赎回的	基金到期了为什么不让赎回
1	你是人工还是机器人	喂你就是人工还是机器人对话
1	同花顺钱包转出没有到账怎么办	为什么我在晚上使用同花顺钱包转出失败了
0	同花顺钱包如何转出	为什么我在晚上使用同花顺钱包转出失败了
0	基金申购失败的原因	为什么我在晚上使用同花顺钱包转出失败了
0	什么是同花顺钱包	为什么我在晚上使用同花顺钱包转出失败了
0	[机构]卡里有钱,为什么会扣款失败	为什么我在晚上使用同花顺钱包转出失败了
0	同花顺钱包转入资金失败怎么办	为什么我在晚上使用同花顺钱包转出失败了
0	同花顺钱包买基金有没有优惠	为什么我在晚上使用同花顺钱包转出失败了
1	基金赎回到同花顺钱包什么时候到账	赎回的基金交易信息显示已经到同花顺钱包,但是同花顺钱包没有
0	同花顺钱包在哪里	赎回的基金交易信息显示已经到同花顺钱包,但是同花顺钱包没有
0	基金赎回的资金为什么会返回同花顺钱包	赎回的基金交易信息显示已经到同花顺钱包,但是同花顺钱包没有
0	同花顺钱包如何转出	赎回的基金交易信息显示已经到同花顺钱包,但是同花顺钱包没有
1	股票交易手续费是如何收取的	请问卖出股票手续费怎么算的
0	交易手续费是如何收取的	请问卖出股票手续费怎么算的
1	一个账号可以绑定多张[机构]卡么	一个账号只能绑定绑定一张[机构]卡吗
0	[机构]能绑定多少张[机构]卡	一个账号只能绑定绑定一张[机构]卡吗
1	为什么购买不了股票	我买不进股票是咋回事
0	为什么无法赎回基金	我买不进股票是咋回事
0	我这软件怎么不能升级	我买不进股票是咋回事
0	[机构]转账提示bp节点错误怎么办	我买不进股票是咋回事
0	基金申购失败的原因	我买不进股票是咋回事
0	电脑上账号登录不上去怎么办	我买不进股票是咋回事
0	买完了,但是在持仓里看不见	我买不进股票是咋回事
1	提醒消息(推送.股价预警等)收不到怎么办	我这个手机预警不能用啊
0	手机号问题	我这个手机预警不能用啊
0	买了收费产品用不了怎么办	我这个手机预警不能用啊
0	软件打不开怎么办	我这个手机预警不能用啊
0	注册问题	我这个手机预警不能用啊
0	为什么问财选股不能用了	我这个手机预警不能用啊
0	手机已经注册过了怎么重新注册	我这个手机预警不能用啊
0	高端产品用不了怎么办	我这个手机预警不能用啊
0	软件有问题了	我这个手机预警不能用啊
1	神奇电波购买之后如何使用	我买了神奇电波不知怎么用
0	神奇电波购买之后哪里查看	我买了神奇电波不知怎么用
0	付费产品问题	我买了神奇电波不知怎么用
1	[机构]问题	我说是基金[机构]那个基金
0	[机构]账户怎么注销	我说是基金[机构]那个基金
0	我想要买基金	我说是基金[机构]那个基金
0	同花顺[机构]是干什么的	我说是基金[机构]那个基金
1	如何下载level2软件	level2是不是要另外下载软件使用
0	level2问题	level2是不是要另外下载软件使用
0	level2如何购买	level2是不是要另外下载软件使用
1	分时k线上的bst点是什么意思	k线上的b是什么意思
1	同花顺人工客服工作时间	人工服务什么时候上班
0	你是人工还是机器人	人工服务什么时候上班
1	软件提示闪退或者停止运行或者无响应或者黑屏	重启动和卸载后重装都是同样的提示同花顺炒股停止运行
0	如何查询新股中签结果	重启动和卸载后重装都是同样的提示同花顺炒股停止运行
0	为什么购买不了股票	重启动和卸载后重装都是同样的提示同花顺炒股停止运行
1	为什么问财选股不能用了	问财选股手机不能用
1	基金赎回后资金没有到账怎么办	赎回成功,显示已打款未收到
0	基金赎回到同花顺钱包什么时候到账	赎回成功,显示已打款未收到
0	货币基金赎回后资金何时到账	赎回成功,显示已打款未收到
0	为什么系统会提示股票代码不存在	赎回成功,显示已打款未收到
0	为什么无法赎回基金	赎回成功,显示已打款未收到
0	注册同花顺账号提示已注册怎么办	赎回成功,显示已打款未收到
0	基金申购能不能撤单	赎回成功,显示已打款未收到
1	如何下载level2软件	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	level2如何购买	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	同花顺钱包在哪里	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	购买的短线宝用不了怎么办	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	买了收费产品如何使用	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	如何下载同花顺软件	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	付费产品问题	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	买了收费产品用不了怎么办	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
0	换手机后增值服务不能使用怎么办	我花了六十块钱买了一个产品,在哪下载这个软件里产品呢
1	怎么登录	手机上怎么登入买卖
0	如何修改个人信息	手机上怎么登入买卖
0	如何使用手机level2软件	手机上怎么登入买卖
0	电脑上如何购买level2	手机上怎么登入买卖
0	软件是否支持新三板交易	手机上怎么登入买卖
0	怎么登录[机构]账号	手机上怎么登入买卖
0	委托登录提示不允许以此种委托方式登录怎么办	手机上怎么登入买卖
0	基金如何赎回	手机上怎么登入买卖
0	不能进行交易了	手机上怎么登入买卖
1	转账为什么资金到现在还没有到账	我的[机构]转入证券的资金不见了
0	为什么[机构]转证券转不了	我的[机构]转入证券的资金不见了
0	证券转[机构]转不了怎么办	我的[机构]转入证券的资金不见了
0	同花顺钱包转入资金失败怎么办	我的[机构]转入证券的资金不见了
1	同花顺钱包如何转出	同花顺钱包怎么取现
0	什么是同花顺钱包	同花顺钱包怎么取现
0	同花顺钱包转出没有到账怎么办	同花顺钱包怎么取现
0	同花顺钱包在哪里	同花顺钱包怎么取现
0	定投能不能直接从同花顺钱包扣款	同花顺钱包怎么取现
1	基金赎回的资金为什么会返回同花顺钱包	为啥基金赎回到了同花顺钱包,同花顺不能赎回到[机构]卡
0	基金赎回后资金会到哪里	为啥基金赎回到了同花顺钱包,同花顺不能赎回到[机构]卡
0	同花顺钱包转出到[机构]卡的限额是多少	为啥基金赎回到了同花顺钱包,同花顺不能赎回到[机构]卡
0	基金赎回到同花顺钱包什么时候到账	为啥基金赎回到了同花顺钱包,同花顺不能赎回到[机构]卡
0	为什么无法赎回基金	为啥基金赎回到了同花顺钱包,同花顺不能赎回到[机构]卡
0	同花顺钱包在哪里	为啥基金赎回到了同花顺钱包,同花顺不能赎回到[机构]卡
0	同花顺钱包如何转出	为啥基金赎回到了同花顺钱包,同花顺不能赎回到[机构]卡
1	[机构]能否绑定[机构]储蓄[机构]卡	为啥没有[机构][机构]呢
0	为什么无法赎回基金	为啥没有[机构][机构]呢
0	[机构]支持绑定哪些[机构]	为啥没有[机构][机构]呢
1	[机构]支持绑定哪些[机构]	[机构]和哪些[机构]合作
0	[机构]账户怎么注销	[机构]和哪些[机构]合作
0	同花顺[机构]是干什么的	[机构]和哪些[机构]合作
1	股票账号提示风险测评已过期怎么办	风险测评过期提醒
0	风险测评如何做	风险测评过期提醒
1	怎样补签创业板	在什么地方找创业板转签
0	如何查看活动奖励以及发放时间	在什么地方找创业板转签
0	如何查询新股中签结果	在什么地方找创业板转签
0	同花顺钱包在哪里	在什么地方找创业板转签
1	我这软件怎么不能升级	怎么升级不了
0	手机level2如何升级为云端版level2	怎么升级不了
0	股票账号提示风险测评已过期怎么办	怎么升级不了
0	基金交易如何升级[机构]卡限额	怎么升级不了
1	操作赎回的基金什么时候确认	操作赎回怎么还没有确认结果,没有问题吧
0	何时可查询基金申购是否成功	操作赎回怎么还没有确认结果,没有问题吧
0	昨天购买的基金怎么现在还没确认份额	操作赎回怎么还没有确认结果,没有问题吧
0	新发基金认购能不能撤单	操作赎回怎么还没有确认结果,没有问题吧
0	基金申购能不能撤单	操作赎回怎么还没有确认结果,没有问题吧
1	500档行情看不到怎么办	今天你们的全景500档有问题都不刷新了
0	短线精灵数据没有刷新如何处理	今天你们的全景500档有问题都不刷新了
0	软件有问题了	今天你们的全景500档有问题都不刷新了
0	付费产品问题	今天你们的全景500档有问题都不刷新了
1	新股申购要求	我的创业市值[numbers]多,新股能申购
0	新股申购流程	我的创业市值[numbers]多,新股能申购
0	同花顺基金交易时间	我的创业市值[numbers]多,新股能申购
0	申购不了新股怎么办	我的创业市值[numbers]多,新股能申购
1	股票已经卖出了资金没有回到可用	股票已抛,资金没有显示
0	转账为什么资金到现在还没有到账	股票已抛,资金没有显示
0	我的持仓页面看不到持有股票的信息	股票已抛,资金没有显示
0	买完了,但是在持仓里看不见	股票已抛,资金没有显示
0	证券转[机构]可取金额怎么会显示为0	股票已抛,资金没有显示
1	level2问题	我刚才不是买了一个leveltwo那个
0	购买level2需要多少钱	我刚才不是买了一个leveltwo那个
0	level2如何购买	我刚才不是买了一个leveltwo那个
0	电脑上看不到level2的功能怎么办	我刚才不是买了一个leveltwo那个
0	付费产品问题	我刚才不是买了一个leveltwo那个
1	忘记基金账号和密码怎么办	[机构]的密码忘记了
0	忘记[机构]转帐的密码怎么办	[机构]的密码忘记了
0	忘记通讯密码怎么查询	[机构]的密码忘记了
1	购买的vip用不了怎么办	我4月10号充得vip怎么今天没有vip功能
0	手机vip怎么使用	我4月10号充得vip怎么今天没有vip功能
1	申购基金后多久可以赎回	开放式基金赎回操作时间
0	基金申购能不能撤单	开放式基金赎回操作时间
0	申购.赎回.定投基金按照哪一天的净值成交	开放式基金赎回操作时间
0	同花顺人工客服工作时间	开放式基金赎回操作时间
1	我的基金现金分红什么时候到账	股票分红在哪里查看
0	如何使用level2软件	股票分红在哪里查看
0	如何查询登录账号	股票分红在哪里查看
0	开户是否已完成,怎么查询进度	股票分红在哪里查看
0	如何使用短线宝软件	股票分红在哪里查看
0	券商理财到期后收益在哪里看	股票分红在哪里查看
0	同花顺钱包在哪里	股票分红在哪里查看
0	猜涨跌游戏入口在哪里	股票分红在哪里查看
1	我的股票交易佣金是多少	我的佣金现在是多少
0	佣金(手续费)太高,能否调低	我的佣金现在是多少
0	交易手续费是如何收取的	我的佣金现在是多少
1	证券转[机构]操作时提示密码错误	转到[机构]卡密码不正确怎么回事
0	委托登录不上提示账号或通讯密码不对怎么办	转到[机构]卡密码不正确怎么回事
0	系统提示交易密码错误怎么办	转到[机构]卡密码不正确怎么回事
0	验证码错误怎么办	转到[机构]卡密码不正确怎么回事
0	登录提示账户或密码错误怎么办	转到[机构]卡密码不正确怎么回事
0	证券转[机构]转不了怎么办	转到[机构]卡密码不正确怎么回事
1	如何使用level2软件	我已经订购了level-2不知道应该怎么用
0	手机level2如何升级为云端版level2	我已经订购了level-2不知道应该怎么用
0	神奇电波购买之后如何使用	我已经订购了level-2不知道应该怎么用
0	电脑上看不到level2的功能怎么办	我已经订购了level-2不知道应该怎么用
0	如何使用手机level2软件	我已经订购了level-2不知道应该怎么用
0	level2如何购买	我已经订购了level-2不知道应该怎么用
1	如何修改通讯密码	如何修改通信密码
0	委托登录不上提示账号或通讯密码不对怎么办	如何修改通信密码
0	忘记通讯密码怎么查询	如何修改通信密码
1	转账为什么资金到现在还没有到账	刚刚转入证券的资金,怎么没有了
0	基金赎回后资金没有到账怎么办	刚刚转入证券的资金,怎么没有了
0	为什么[机构]转证券转不了	刚刚转入证券的资金,怎么没有了
0	购买的level2用不了怎么办	刚刚转入证券的资金,怎么没有了
1	基金赎回后资金没有到账怎么办	我要赎回的钱怎么没有了
0	基金如何赎回	我要赎回的钱怎么没有了
0	转账为什么资金到现在还没有到账	我要赎回的钱怎么没有了
0	购买的level2用不了怎么办	我要赎回的钱怎么没有了
0	旧[机构]卡销户了如何收到基金赎回金额	我要赎回的钱怎么没有了
0	基金赎回的资金为什么会返回同花顺钱包	我要赎回的钱怎么没有了
0	为什么无法转账	我要赎回的钱怎么没有了
1	手机换号了怎么登录	我有一个那个账号那个手机号不用了怎么登上去啊
0	怎么登录[机构]账号	我有一个那个账号那个手机号不用了怎么登上去啊
0	怎么登录	我有一个那个账号那个手机号不用了怎么登上去啊
0	手机换号了无法获取验证码怎么办	我有一个那个账号那个手机号不用了怎么登上去啊
0	换手机后账号登录不上去怎么办	我有一个那个账号那个手机号不用了怎么登上去啊
1	为什么系统会提示股票代码不存在	股票代码表不存在是什么意思
0	股票账号登录提示账号不存在怎么办	股票代码表不存在是什么意思
1	委托登录提示脚本执行错误怎么办	脚本执行错误是什么意恩,登录进不去
1	手机电脑怎样才能同步	电脑帐号和手机帐号怎么同步
0	手机与电脑的自选股怎么同步	电脑帐号和手机帐号怎么同步
0	手机和电脑自选股不同步怎么处理	电脑帐号和手机帐号怎么同步
1	[机构]证券客服电话是什么	怎样找[机构]证券
0	如何修改开户预留手机号	怎样找[机构]证券
0	股票交易手续费是如何收取的	怎样找[机构]证券
0	忘记通讯密码怎么查询	怎样找[机构]证券
1	如何开通港美股账号	如何开立港股账户
1	新基金认购失败怎么办	如果基金认购不成功资金怎么还给我
1	委托登录提示脚本执行错误怎么办	提示脚本错误什么意思
0	如何办理更新身份证信息	提示脚本错误什么意思
1	软件设置问题	就是我之前,有一个股票然后放在自选股里边进行哪个设置提醒
0	自选股丢失了怎么找回	就是我之前,有一个股票然后放在自选股里边进行哪个设置提醒
0	提醒消息(推送.股价预警等)收不到怎么办	就是我之前,有一个股票然后放在自选股里边进行哪个设置提醒
0	注册问题	就是我之前,有一个股票然后放在自选股里边进行哪个设置提醒
0	怎么对股票设置预警	就是我之前,有一个股票然后放在自选股里边进行哪个设置提醒
0	手机与电脑的自选股怎么同步	就是我之前,有一个股票然后放在自选股里边进行哪个设置提醒
0	股票账号提示风险测评已过期怎么办	就是我之前,有一个股票然后放在自选股里边进行哪个设置提醒
1	券商理财没有到期能不能提前赎回	在没有到期之前的固定收益可以提前赎回吗
1	股票账号使用指纹登录不了	指纹登陆交易登不上
1	基金赎回怎么收手续费	赎回基金要收多少费用
0	股票交易手续费是如何收取的	赎回基金要收多少费用
0	我赎回基金金额何时到账	赎回基金要收多少费用
1	如何查看活动奖励以及发放时间	参加活动送的奖励在哪里可以查询
1	同花顺钱包转出需要多久到账	请问同花顺钱包转到[机构]卡要多久
0	[机构]转账后资金何时到账	请问同花顺钱包转到[机构]卡要多久
0	同花顺钱包如何转出	请问同花顺钱包转到[机构]卡要多久
0	我赎回基金金额何时到账	请问同花顺钱包转到[机构]卡要多久
1	资讯页面打不开或显示空白	又遇到咨询,消息打开,看不了内容,只有一个标题的情况啦…
0	资产分析不能用	又遇到咨询,消息打开,看不了内容,只有一个标题的情况啦…
0	我想咨询同花顺产品问题	又遇到咨询,消息打开,看不了内容,只有一个标题的情况啦…
0	你好	又遇到咨询,消息打开,看不了内容,只有一个标题的情况啦…
1	如何增加[机构]卡	能不能在绑定别的一张卡
0	一个账号可以绑定多张[机构]卡么	能不能在绑定别的一张卡
0	如何办理变更[机构]卡业务	能不能在绑定别的一张卡
0	关联的[机构]卡丢了怎么办	能不能在绑定别的一张卡
0	我要修改交易密码	能不能在绑定别的一张卡
1	如何修改[机构]绑定手机号	可以换[机构]绑定手机号吗
0	如何办理变更[机构]卡业务	可以换[机构]绑定手机号吗
1	财通证券客服电话是什么	财通证券公司客服电话
0	怎么联系开户券商	财通证券公司客服电话
1	模拟账号和密码忘记了怎么办	注册的模拟账号不记得了
0	忘记账号和密码怎么找回	注册的模拟账号不记得了
0	重置密码时忘了绑定的[机构]卡号怎么办	注册的模拟账号不记得了
0	打不开模拟炒股	注册的模拟账号不记得了
1	论股堂里面有人在骂人/广告怎么办	投诉举报:你好,昵称叫"[机构]联大校长"的账号,谩骂侮辱攻击他人,请求封禁禁言"[机构]联大校长"这个用户账号,麻烦了
1	风险测评如何做	在哪里做风险评测
0	股票账号提示风险测评已过期怎么办	在哪里做风险评测
1	账号被锁问题	登录提示密码错误次数过多账号被限制怎么办
1	这个电话号码是否是同花顺的	我想问一下这个[numbers]是你们同花顺的客服电话吗
0	如何查询手机号有没有被注册过	我想问一下这个[numbers]是你们同花顺的客服电话吗
1	新股申购流程	新股申购流程是什么
0	申购不了新股怎么办	新股申购流程是什么
0	[机构]账户怎么注销	新股申购流程是什么
0	基金如何赎回	新股申购流程是什么
0	如何修改[机构]绑定手机号	新股申购流程是什么
0	新股申购要求	新股申购流程是什么
1	不能进行交易了	我怎么不能交易
0	基金申购失败的原因	我怎么不能交易
0	股票账号被锁定如何解锁	我怎么不能交易
0	无法绑定手机号码	我怎么不能交易
0	如何开通买卖st股票的权限	我怎么不能交易
1	券商理财没有到期能不能提前赎回	固收产品在未到期之前是否提前解除合约吗
1	如何下载level2软件	level2-2购买后需要下载吗
0	level2问题	level2-2购买后需要下载吗
0	level2如何购买	level2-2购买后需要下载吗
1	忘记基金账号和密码怎么办	基金登录密码忘了怎么
0	手机换号了忘记密码怎么办	基金登录密码忘了怎么
1	手机换号了怎么登录	我换手机了,怎么把账号登录上
0	换手机后账号登录不上去怎么办	我换手机了,怎么把账号登录上
0	手机号问题	我换手机了,怎么把账号登录上
0	如何修改账号绑定的手机号	我换手机了,怎么把账号登录上
1	委托登录提示不能转发到合适的事务处理机	为什么请求不能到合适的事务处理机
1	同花顺钱包在哪里	我转入同花顺钱包的钱去哪里了
0	基金交易状态为受理失败但已经扣款怎么办	我转入同花顺钱包的钱去哪里了
0	同花顺钱包转入资金失败怎么办	我转入同花顺钱包的钱去哪里了
0	我的基金现金分红什么时候到账	我转入同花顺钱包的钱去哪里了
0	同花顺钱包的计息方式是怎样的	我转入同花顺钱包的钱去哪里了
0	同花顺钱包如何转出	我转入同花顺钱包的钱去哪里了
1	为什么无法赎回全部的基金	我想赎回全部基金,但是却赎回失败,这是为什么
1	如何变更定投扣款方式	怎么修改定投的扣款渠道
0	基金定投的扣款方式有哪些	怎么修改定投的扣款渠道
1	[机构]转账记录查询	能否按照时间段查询[机构]转账记录
1	电脑上账号登录不上去怎么办	电脑进不去同花顺了,怎么办
0	同花顺账号登录不上去怎么办	电脑进不去同花顺了,怎么办
0	[机构]账号登录不上怎么办	电脑进不去同花顺了,怎么办
0	申诉,我的论股堂被禁言了,请解禁	电脑进不去同花顺了,怎么办
0	股票账号登录不上去怎么办	电脑进不去同花顺了,怎么办
0	打不开模拟炒股	电脑进不去同花顺了,怎么办
1	旧[机构]卡销户了如何收到基金赎回金额	[机构]卡丢了怎么办?怎么把钱赎回来
0	关联的[机构]卡丢了怎么办	[机构]卡丢了怎么办?怎么把钱赎回来
0	申购基金后多久可以赎回	[机构]卡丢了怎么办?怎么把钱赎回来
0	如何进行[机构]转账	[机构]卡丢了怎么办?怎么把钱赎回来
0	基金如何赎回	[机构]卡丢了怎么办?怎么把钱赎回来
1	变更[机构]卡进度如何查询	哪里能查询[机构]卡变更进度
0	如何查看自己购买的基金	哪里能查询[机构]卡变更进度
0	变更[机构]卡业务办理失败怎么办	哪里能查询[机构]卡变更进度
1	基金撤单后能不能恢复原交易	基金撤单后,我可以申请恢复吗
1	为什么系统会提示股票代码不存在	为什么买票时显示代码不存在
1	转账为什么资金到现在还没有到账	我[机构]转入证券,怎么没有显示啊
0	为什么[机构]转证券转不了	我[机构]转入证券,怎么没有显示啊
1	我的基金现金分红什么时候到账	我的基金的分红要几个工作日到账
0	基金赎回到同花顺钱包什么时候到账	我的基金的分红要几个工作日到账
0	如何修改[机构]的分红方式	我的基金的分红要几个工作日到账
0	[机构]转账后资金何时到账	我的基金的分红要几个工作日到账
1	如何下载level2软件	我刚刚嗯支付买了一个八十五元一个月的那个同花顺那个lltwo没安装怎么安装啊
0	level2问题	我刚刚嗯支付买了一个八十五元一个月的那个同花顺那个lltwo没安装怎么安装啊
0	购买level2需要多少钱	我刚刚嗯支付买了一个八十五元一个月的那个同花顺那个lltwo没安装怎么安装啊
0	付费产品问题	我刚刚嗯支付买了一个八十五元一个月的那个同花顺那个lltwo没安装怎么安装啊
0	level2如何购买	我刚刚嗯支付买了一个八十五元一个月的那个同花顺那个lltwo没安装怎么安装啊
1	开户资料需要审核多久	请问我今天开的户要多久才能审核成功
0	基金赎回到同花顺钱包什么时候到账	请问我今天开的户要多久才能审核成功
0	新股申购要求	请问我今天开的户要多久才能审核成功
0	[机构]转账后资金何时到账	请问我今天开的户要多久才能审核成功
0	[机构]转账总是作废是什么原因	请问我今天开的户要多久才能审核成功
1	忘记账号和密码怎么找回	你好我的帐号忘了怎么办
0	忘记同花顺账号和密码怎么办	你好我的帐号忘了怎么办
0	账号被锁定如何解锁	你好我的帐号忘了怎么办
0	模拟账号和密码忘记了怎么办	你好我的帐号忘了怎么办
0	忘记基金账号和密码怎么办	你好我的帐号忘了怎么办
1	如何修改开户预留手机号	[机构]证券绑定的手机号修改
0	如何修改[机构]绑定手机号	[机构]证券绑定的手机号修改
0	[机构]证券客服电话是什么	[机构]证券绑定的手机号修改
1	手机换号了无法获取验证码怎么办	我的那个手机号不再使用了然后我现在登录上去它说要验证码
0	如何修改开户预留手机号	我的那个手机号不再使用了然后我现在登录上去它说要验证码
0	手机换号了怎么登录	我的那个手机号不再使用了然后我现在登录上去它说要验证码
0	验证码错误怎么办	我的那个手机号不再使用了然后我现在登录上去它说要验证码
0	如何修改账号绑定的手机号	我的那个手机号不再使用了然后我现在登录上去它说要验证码
0	付费产品问题	我的那个手机号不再使用了然后我现在登录上去它说要验证码
1	同花顺钱包转出到[机构]卡的限额是多少	同花顺钱包里面的钱转出到[机构]卡的限额是多少
1	为什么无法转账	我转账进去总失败怎么办
0	基金申购失败的原因	我转账进去总失败怎么办
0	变更[机构]卡业务办理失败怎么办	我转账进去总失败怎么办
0	新基金认购失败怎么办	我转账进去总失败怎么办
1	昨天购买的基金怎么现在还没确认份额	昨天申购的基金为什么还没有确认
0	操作赎回的基金什么时候确认	昨天申购的基金为什么还没有确认
0	新发基金认购能不能撤单	昨天申购的基金为什么还没有确认
1	买了机构探测器如何使用	那个机构探测的买了,如何操作的
1	开户是否已完成,怎么查询进度	麻烦问一下我开户开好了吗
0	如何修改密码	麻烦问一下我开户开好了吗
0	无法开户怎么办	麻烦问一下我开户开好了吗
0	刚刚谁给我来电话了	麻烦问一下我开户开好了吗
0	500档行情看不到怎么办	麻烦问一下我开户开好了吗
0	听不清楚再说一遍	麻烦问一下我开户开好了吗
0	如何查询手机号有没有被注册过	麻烦问一下我开户开好了吗
1	神奇电波问题	哦你好我昨天是该股购买了这个神奇电波五
0	付费产品问题	哦你好我昨天是该股购买了这个神奇电波五
0	如何购买神奇电波	哦你好我昨天是该股购买了这个神奇电波五
0	神奇电波购买之后如何使用	哦你好我昨天是该股购买了这个神奇电波五
0	买了收费产品如何使用	哦你好我昨天是该股购买了这个神奇电波五
0	神奇电波购买之后哪里查看	哦你好我昨天是该股购买了这个神奇电波五
1	赎回记录为什么查询不到	为什么有的赎回没有纪录
0	基金赎回后资金没有到账怎么办	为什么有的赎回没有纪录
0	为什么购买不了股票	为什么有的赎回没有纪录
0	500档行情看不到怎么办	为什么有的赎回没有纪录
0	[机构]转账记录查询	为什么有的赎回没有纪录
1	软件提示闪退或者停止运行或者无响应或者黑屏	后台总是被退出
0	进不了交易系统,提示后台繁忙	后台总是被退出
1	风险测评如何做	请问一下风险评估问卷在哪里做
0	股票账号提示风险测评已过期怎么办	请问一下风险评估问卷在哪里做
1	如何开通买卖st股票的权限	交易无法进行,提示要签风险协议
0	不能进行交易了	交易无法进行,提示要签风险协议
0	委托登录提示不允许以此种委托方式登录怎么办	交易无法进行,提示要签风险协议
0	无法绑定手机号码	交易无法进行,提示要签风险协议
1	自选股丢失了怎么找回	我的自选股票数据没有了
0	换手机后自选股找不到了怎么办	我的自选股票数据没有了
0	手机和电脑自选股不同步怎么处理	我的自选股票数据没有了
0	手机与电脑的自选股怎么同步	我的自选股票数据没有了
1	电脑上如何购买level2	我要购买电脑版level2行情
0	level2如何购买	我要购买电脑版level2行情
0	level2问题	我要购买电脑版level2行情
0	购买的level2用不了怎么办	我要购买电脑版level2行情
1	我的开户券商或营业部忘记了怎么办	网上开户不知道是哪里的证卷公司怎么办
0	怎么联系开户券商	网上开户不知道是哪里的证卷公司怎么办
0	如何开通创业板交易权限	网上开户不知道是哪里的证卷公司怎么办
0	怎么注销股票账号	网上开户不知道是哪里的证卷公司怎么办
0	无法开户怎么办	网上开户不知道是哪里的证卷公司怎么办
0	开户选择哪家券商好	网上开户不知道是哪里的证卷公司怎么办
0	模拟账号和密码忘记了怎么办	网上开户不知道是哪里的证卷公司怎么办
0	刚刚谁给我来电话了	网上开户不知道是哪里的证卷公司怎么办
1	同花顺支持哪些券商在线委托交易	在同花顺上开户后,可以用同花顺软件交易吗
0	用同花顺交易收不收费	在同花顺上开户后,可以用同花顺软件交易吗
0	我想要买基金	在同花顺上开户后,可以用同花顺软件交易吗
0	同花顺账号登录不上去怎么办	在同花顺上开户后,可以用同花顺软件交易吗
